id,type,status,error,is_timeout,submit_ts,dispatch_ts,deploy_ts,finish_ts,latency_resp_ms,latency_full_ms,node_id,provider_id,is_cross_node
38,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:02.752966831Z,2026-01-12T00:18:02.752967971Z,2026-01-12T00:18:22.233072056Z,0001-01-01T00:00:00Z,19480,-9223372036854,,,false
39,small,success,,false,2026-01-12T00:18:02.802646551Z,2026-01-12T00:18:02.802648021Z,2026-01-12T00:18:02.803735733Z,2026-01-12T00:18:02.803735943Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.3eqKfSPNwUBxazhP7aCGGg,false
40,medium,success,,false,2026-01-12T00:18:02.852337441Z,2026-01-12T00:18:02.852338481Z,2026-01-12T00:18:08.265336875Z,2026-01-12T00:18:08.265337435Z,5412,5412,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.KucriqFpEY6m427pfEK2r6,false
41,medium,success,,false,2026-01-12T00:18:02.902938864Z,2026-01-12T00:18:02.902940304Z,2026-01-12T00:18:20.628147639Z,2026-01-12T00:18:20.628148209Z,17725,17725,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.8JPgCzKLtboxAG4Majy5Rr,false
42,medium,success,,false,2026-01-12T00:18:02.952654784Z,2026-01-12T00:18:02.952655964Z,2026-01-12T00:18:16.727547171Z,2026-01-12T00:18:16.727548131Z,13774,13774,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.KucriqFpEY6m427pfEK2r6,false
43,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:03.002520823Z,2026-01-12T00:18:03.002538942Z,2026-01-12T00:18:22.718961236Z,0001-01-01T00:00:00Z,19716,-9223372036854,,,false
44,medium,success,,false,2026-01-12T00:18:03.052858698Z,2026-01-12T00:18:03.052860008Z,2026-01-12T00:18:09.535318985Z,2026-01-12T00:18:09.535319765Z,6482,6482,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.8JPgCzKLtboxAG4Majy5Rr,false
45,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:03.102662847Z,2026-01-12T00:18:03.102665007Z,2026-01-12T00:18:18.873465516Z,0001-01-01T00:00:00Z,15770,-9223372036854,,,false
46,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: query resources via discovery service failed: no available nodes found,false,2026-01-12T00:18:03.152598655Z,2026-01-12T00:18:03.152601075Z,2026-01-12T00:18:24.67887735Z,0001-01-01T00:00:00Z,21526,-9223372036854,,,false
47,medium,success,,false,2026-01-12T00:18:03.202728722Z,2026-01-12T00:18:03.202730012Z,2026-01-12T00:18:16.790812681Z,2026-01-12T00:18:16.790813311Z,13588,13588,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.3eqKfSPNwUBxazhP7aCGGg,false
48,small,success,,false,2026-01-12T00:18:03.252944518Z,2026-01-12T00:18:03.252946408Z,2026-01-12T00:18:03.254285278Z,2026-01-12T00:18:03.254285528Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.3eqKfSPNwUBxazhP7aCGGg,false
49,medium,success,,false,2026-01-12T00:18:03.302757997Z,2026-01-12T00:18:03.302762207Z,2026-01-12T00:18:03.303950158Z,2026-01-12T00:18:03.303950348Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.KucriqFpEY6m427pfEK2r6,false
50,small,success,,false,2026-01-12T00:18:03.353105262Z,2026-01-12T00:18:03.353107322Z,2026-01-12T00:18:03.354434812Z,2026-01-12T00:18:03.354435322Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.3eqKfSPNwUBxazhP7aCGGg,false
51,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: query resources via discovery service failed: no available nodes found,false,2026-01-12T00:18:03.402565474Z,2026-01-12T00:18:03.402566844Z,2026-01-12T00:18:27.850055861Z,0001-01-01T00:00:00Z,24447,-9223372036854,,,false
52,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:03.452476242Z,2026-01-12T00:18:03.452477492Z,2026-01-12T00:18:22.421493527Z,0001-01-01T00:00:00Z,18969,-9223372036854,,,false
53,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:03.502578729Z,2026-01-12T00:18:03.502579839Z,2026-01-12T00:18:21.25823939Z,0001-01-01T00:00:00Z,17755,-9223372036854,,,false
54,medium,success,,false,2026-01-12T00:18:03.552362098Z,2026-01-12T00:18:03.552363318Z,2026-01-12T00:18:30.388090167Z,2026-01-12T00:18:30.388090717Z,26835,26835,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.8JPgCzKLtboxAG4Majy5Rr,false
55,small,success,,false,2026-01-12T00:18:03.602771883Z,2026-01-12T00:18:03.602773173Z,2026-01-12T00:18:03.603960904Z,2026-01-12T00:18:03.603961164Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.8JPgCzKLtboxAG4Majy5Rr,false
56,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:03.652468803Z,2026-01-12T00:18:03.652470093Z,2026-01-12T00:18:31.016647503Z,0001-01-01T00:00:00Z,27364,-9223372036854,,,false
57,large,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:03.702307532Z,2026-01-12T00:18:03.702308002Z,2026-01-12T00:18:21.516665842Z,0001-01-01T00:00:00Z,17814,-9223372036854,,,false
58,medium,success,,false,2026-01-12T00:18:03.752305959Z,2026-01-12T00:18:03.752306789Z,2026-01-12T00:18:03.753157603Z,2026-01-12T00:18:03.753157773Z,0,0,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.3eqKfSPNwUBxazhP7aCGGg,false
59,medium,success,,false,2026-01-12T00:18:03.802924393Z,2026-01-12T00:18:03.802925993Z,2026-01-12T00:18:25.879373602Z,2026-01-12T00:18:25.879374652Z,22076,22076,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.KucriqFpEY6m427pfEK2r6,false
60,small,success,,false,2026-01-12T00:18:03.85292947Z,2026-01-12T00:18:03.85293544Z,2026-01-12T00:18:03.855282943Z,2026-01-12T00:18:03.855283463Z,2,2,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.3eqKfSPNwUBxazhP7aCGGg,false
61,medium,failed,"local deployment failed: failed to deploy component on provider provider.KucriqFpEY6m427pfEK2r6: failed to deploy component: insufficient resources: requested CPU=2232 Memory=3031433216 GPU=0, available CPU=2193 Memory=13623099392 GPU=2; peer delegation failed: no valid delegation proposals generated from discovery result",false,2026-01-12T00:18:03.902828599Z,2026-01-12T00:18:03.902829799Z,2026-01-12T00:18:12.754221493Z,0001-01-01T00:00:00Z,8851,-9223372036854,,,false
62,medium,success,,false,2026-01-12T00:18:03.952617948Z,2026-01-12T00:18:03.952620588Z,2026-01-12T00:18:09.549137415Z,2026-01-12T00:18:09.549137945Z,5596,5596,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.8JPgCzKLtboxAG4Majy5Rr,false
63,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:04.002855794Z,2026-01-12T00:18:04.002857034Z,2026-01-12T00:18:20.915957728Z,0001-01-01T00:00:00Z,16913,-9223372036854,,,false
64,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:04.053345718Z,2026-01-12T00:18:04.053346958Z,2026-01-12T00:18:23.959598369Z,0001-01-01T00:00:00Z,19906,-9223372036854,,,false
65,small,success,,false,2026-01-12T00:18:04.103065658Z,2026-01-12T00:18:04.103067588Z,2026-01-12T00:18:04.104307669Z,2026-01-12T00:18:04.104307879Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.KucriqFpEY6m427pfEK2r6,false
66,medium,success,,false,2026-01-12T00:18:04.153155705Z,2026-01-12T00:18:04.153157085Z,2026-01-12T00:18:24.228505794Z,2026-01-12T00:18:24.228506534Z,20075,20075,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.8JPgCzKLtboxAG4Majy5Rr,false
67,large,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: query resources via discovery service failed: no available nodes found,false,2026-01-12T00:18:04.202685536Z,2026-01-12T00:18:04.202686746Z,2026-01-12T00:18:31.424253007Z,0001-01-01T00:00:00Z,27221,-9223372036854,,,false
68,large,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:04.252772433Z,2026-01-12T00:18:04.252773413Z,2026-01-12T00:18:23.644709078Z,0001-01-01T00:00:00Z,19391,-9223372036854,,,false
69,medium,success,,false,2026-01-12T00:18:04.303085908Z,2026-01-12T00:18:04.303087318Z,2026-01-12T00:18:04.30434178Z,2026-01-12T00:18:04.30434199Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.8JPgCzKLtboxAG4Majy5Rr,false
70,medium,success,,false,2026-01-12T00:18:04.353295865Z,2026-01-12T00:18:04.353297475Z,2026-01-12T00:18:04.354464726Z,2026-01-12T00:18:04.354464936Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.3eqKfSPNwUBxazhP7aCGGg,false
71,large,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:04.402924665Z,2026-01-12T00:18:04.402925915Z,2026-01-12T00:18:23.45173403Z,0001-01-01T00:00:00Z,19048,-9223372036854,,,false
72,large,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:04.453233561Z,2026-01-12T00:18:04.453234581Z,2026-01-12T00:18:20.067474433Z,0001-01-01T00:00:00Z,15614,-9223372036854,,,false
73,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: query resources via discovery service failed: no available nodes found,false,2026-01-12T00:18:04.503285178Z,2026-01-12T00:18:04.503286478Z,2026-01-12T00:18:25.832127085Z,0001-01-01T00:00:00Z,21328,-9223372036854,,,false
74,small,success,,false,2026-01-12T00:18:04.552919278Z,2026-01-12T00:18:04.552920508Z,2026-01-12T00:18:04.5540654Z,2026-01-12T00:18:04.55406561Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.KucriqFpEY6m427pfEK2r6,false
75,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: query resources via discovery service failed: no available nodes found,false,2026-01-12T00:18:04.603149374Z,2026-01-12T00:18:04.603152404Z,2026-01-12T00:18:26.648808747Z,0001-01-01T00:00:00Z,22045,-9223372036854,,,false
76,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:04.653078472Z,2026-01-12T00:18:04.653079582Z,2026-01-12T00:18:31.787357415Z,0001-01-01T00:00:00Z,27134,-9223372036854,,,false
77,large,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:04.70306464Z,2026-01-12T00:18:04.70306582Z,2026-01-12T00:18:21.006688639Z,0001-01-01T00:00:00Z,16303,-9223372036854,,,false
78,large,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:04.752938619Z,2026-01-12T00:18:04.752939629Z,2026-01-12T00:18:22.033171969Z,0001-01-01T00:00:00Z,17280,-9223372036854,,,false
79,small,success,,false,2026-01-12T00:18:04.803135915Z,2026-01-12T00:18:04.803137175Z,2026-01-12T00:18:04.804171787Z,2026-01-12T00:18:04.804172067Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.KucriqFpEY6m427pfEK2r6,false
80,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:04.852779085Z,2026-01-12T00:18:04.852780095Z,2026-01-12T00:18:31.401350264Z,0001-01-01T00:00:00Z,26548,-9223372036854,,,false
81,medium,success,,false,2026-01-12T00:18:04.902936182Z,2026-01-12T00:18:04.902937512Z,2026-01-12T00:18:04.904143913Z,2026-01-12T00:18:04.904144123Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.8JPgCzKLtboxAG4Majy5Rr,false
82,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: no valid delegation proposals generated from discovery result,false,2026-01-12T00:18:04.952963429Z,2026-01-12T00:18:04.952964699Z,2026-01-12T00:18:17.426216458Z,0001-01-01T00:00:00Z,12473,-9223372036854,,,false
83,small,success,,false,2026-01-12T00:18:05.003046316Z,2026-01-12T00:18:05.003047866Z,2026-01-12T00:18:05.004131389Z,2026-01-12T00:18:05.004131599Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.3eqKfSPNwUBxazhP7aCGGg,false
84,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: query resources via discovery service failed: no available nodes found,false,2026-01-12T00:18:05.052701936Z,2026-01-12T00:18:05.052703146Z,2026-01-12T00:18:29.156876594Z,0001-01-01T00:00:00Z,24104,-9223372036854,,,false
85,medium,failed,local deployment failed: failed to find available provider: no available provider found that satisfies the resource requirements; peer delegation failed: query resources via discovery service failed: no available nodes found,false,2026-01-12T00:18:05.102493976Z,2026-01-12T00:18:05.102495146Z,2026-01-12T00:18:26.545611277Z,0001-01-01T00:00:00Z,21443,-9223372036854,,,false
86,small,success,,false,2026-01-12T00:18:05.153044379Z,2026-01-12T00:18:05.153045369Z,2026-01-12T00:18:05.154071292Z,2026-01-12T00:18:05.154071502Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.8JPgCzKLtboxAG4Majy5Rr,false
87,medium,success,,false,2026-01-12T00:18:05.202692399Z,2026-01-12T00:18:05.202693439Z,2026-01-12T00:18:05.203835051Z,2026-01-12T00:18:05.203835261Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.3eqKfSPNwUBxazhP7aCGGg,false
88,medium,success,,false,2026-01-12T00:18:05.253338302Z,2026-01-12T00:18:05.253339742Z,2026-01-12T00:18:05.254330755Z,2026-01-12T00:18:05.254330965Z,0,0,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.8JPgCzKLtboxAG4Majy5Rr,false
89,small,success,,false,2026-01-12T00:18:05.302808793Z,2026-01-12T00:18:05.302810273Z,2026-01-12T00:18:05.303848846Z,2026-01-12T00:18:05.303849056Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.3eqKfSPNwUBxazhP7aCGGg,false
90,medium,success,,false,2026-01-12T00:18:05.352556273Z,2026-01-12T00:18:05.352560423Z,2026-01-12T00:18:05.354212321Z,2026-01-12T00:18:05.354212701Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.8JPgCzKLtboxAG4Majy5Rr,false
91,medium,success,,false,2026-01-12T00:18:05.402875918Z,2026-01-12T00:18:05.402879208Z,2026-01-12T00:18:05.404513836Z,2026-01-12T00:18:05.404514256Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.3eqKfSPNwUBxazhP7aCGGg,false
92,medium,success,,false,2026-01-12T00:18:05.453218353Z,2026-01-12T00:18:05.453220433Z,2026-01-12T00:18:05.454574723Z,2026-01-12T00:18:05.454575293Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.3eqKfSPNwUBxazhP7aCGGg,false
93,medium,success,,false,2026-01-12T00:18:05.502474866Z,2026-01-12T00:18:05.502475896Z,2026-01-12T00:18:05.503810236Z,2026-01-12T00:18:05.503810566Z,1,1,node.a83KJV8fr8gPBC3fwv5Avb,local.provider.8JPgCzKLtboxAG4Majy5Rr,false
